scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,metric,metric_direction,A0_value,A0_status,A1_value,A1_status,A2_value,A2_status,A3_value,A3_status,A1_minus_A0_transformed,recoverable_space_transformed,blind_recovery_transformed,recovery_ratio,status,definition
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,78.14398801575241,passed,229.84116480151533,passed,246.01533413424357,passed,59.5293469543718,-151.6971767857629,-167.87134611849115,1.1066214261559428,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,8.156245100509285,passed,9.518059066924234,passed,9.076971470173248,passed,-1.243753162110405,-1.3618139664149496,-0.9207263696639636,0.6761028983186497,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.04094869951892607,passed,0.14351877852601905,passed,0.15459851381056816,passed,0.04106333095674968,-0.10257007900709297,-0.11364981429164209,1.1080211245989477,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,78.14398801575241,passed,229.84116480151533,passed,246.01533413424357,passed,59.5293469543718,-151.6971767857629,-167.87134611849115,1.1066214261559428,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,8.156245100509285,passed,9.518059066924234,passed,9.076971470173248,passed,-1.243753162110405,-1.3618139664149496,-0.9207263696639636,0.6761028983186497,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.04094869951892607,passed,0.14351877852601905,passed,0.15459851381056816,passed,0.04106333095674968,-0.10257007900709297,-0.11364981429164209,1.1080211245989477,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,78.14398801575241,passed,229.84116480151533,passed,246.01533413424357,passed,59.5293469543718,-151.6971767857629,-167.87134611849115,1.1066214261559428,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,8.156245100509285,passed,9.518059066924234,passed,9.076971470173248,passed,-1.243753162110405,-1.3618139664149496,-0.9207263696639636,0.6761028983186497,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.04094869951892607,passed,0.14351877852601905,passed,0.15459851381056816,passed,0.04106333095674968,-0.10257007900709297,-0.11364981429164209,1.1080211245989477,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,216.90271807198147,passed,154.17038034737087,passed,144.62466431875237,passed,-79.22938310185725,62.7323377246106,72.2780537532291,1.1521657947855115,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,18.07607680582989,passed,15.186959853312569,passed,15.318213775673389,passed,-11.163584867431009,2.8891169525173197,2.7578630301565,0.9545695364646084,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.13559153787174147,passed,0.09187720579542079,passed,0.08353932562185398,passed,-0.05357950739606572,0.04371433207632068,0.052052212249887486,1.1907356186755806,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,216.90271807198147,passed,154.17038034737087,passed,144.62466431875237,passed,-79.22938310185725,62.7323377246106,72.2780537532291,1.1521657947855115,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,18.07607680582989,passed,15.186959853312569,passed,15.318213775673389,passed,-11.163584867431009,2.8891169525173197,2.7578630301565,0.9545695364646084,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.13559153787174147,passed,0.09187720579542079,passed,0.08353932562185398,passed,-0.05357950739606572,0.04371433207632068,0.052052212249887486,1.1907356186755806,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,position_rmse_m,lower_is_better,137.67333497012422,passed,216.90271807198147,passed,154.17038034737087,passed,144.62466431875237,passed,-79.22938310185725,62.7323377246106,72.2780537532291,1.1521657947855115,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,velocity_rmse_mps_ground_speed,lower_is_better,6.91249193839888,passed,18.07607680582989,passed,15.186959853312569,passed,15.318213775673389,passed,-11.163584867431009,2.8891169525173197,2.7578630301565,0.9545695364646084,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,angle_rmse_deg,lower_is_better,0.08201203047567575,passed,0.13559153787174147,passed,0.09187720579542079,passed,0.08353932562185398,passed,-0.05357950739606572,0.04371433207632068,0.052052212249887486,1.1907356186755806,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
